project,path,layer,lines,bytes,sha256,function_declarations,review_level
easyeye,tests/Feature/Auth/PhoneVerificationTest.php,tests,283,10117,7b1e5fc49e71707d9adda81658fa7180a6e1aeac510c71a7fd86e29a771151b4,3,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,tests/Feature/Auth/RegistrationTest.php,tests,267,11189,3171dc1f7a707a17d9680d315a77b86bd726128030a0bf31f91e87662a198d1b,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,tests/Feature/Billing/BillingSubscriptionOrchestratorTest.php,tests,68,2063,d98aad239344f6e742526db7f318c95037ae76a942f028fa7a6169cc5a60d3c1,0,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,tests/Feature/Billing/GatewayResolverTest.php,tests,54,1514,a6992a3ccd907f882cf93229fddd94b8af4bf807d205a5e3b2e478cf4a79c67a,0,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,tests/Feature/Billing/GatewayWebhookSignatureFailClosedTest.php,tests,111,4910,798acec38127155d650c5a9f4ec28b30a6aecd61437c29164acd517d48d93054,3,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,tests/Feature/Billing/WebhookIngestionTest.php,tests,82,3027,a29be7b2d70088aa65c6c0d83511ed512be52cf8128dcd88b8153c4207c88084,0,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,tests/Feature/Console/MigrateIolLensesToStockCommandTest.php,tests,192,8575,45e04e8963871a14466830e7e8abd8482b6b54da2fe4fed6d890c53371f630c2,1,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,tests/Feature/Controllers/SchedulesUpdateSituationTest.php,tests,95,4521,073f82a662ca67e6e76a2071e9dd5540b37df5266b7847b778b0604d69a8b54c,1,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,tests/Feature/Docs/ApiDocsTest.php,tests,106,3902,845d8db37fcdcac399a1a59d49b905ee5827d4f5733d9e5b7eb2bdedb59ef85a,0,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,tests/Feature/DoctorEmailAccountTakeoverTest.php,tests,89,3596,12384c1bdb0be6f6bb24a82e3b93bad35c47ebcd34381a3f5a904d9744f568e2,1,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,tests/Feature/DoctorWorkScheduleCrossDoctorTest.php,tests,177,7449,4295f57b155095e97039b97c8635d8f75a90e586731a7211621122e65fe159a9,1,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,tests/Feature/EntityUserEmailHardeningTest.php,tests,67,2842,c833502f7f3e3e5085404298ab16f4a6201864b580df2685199c542f9dea1f2c,0,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,tests/Feature/Enums/FeatureKeyTest.php,tests,56,2809,dd20a2d9c8b0df7888c49608451f3ba4175d4429442054ee1555c25e6368dc2f,0,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,tests/Feature/ErrorPagesTest.php,tests,70,2646,afdfbcb87052ae5412eb82efdc7f6a80a74e51806b57f045054ac7a5bb767869,1,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,tests/Feature/EyeImages/DiagnosisRegistrationTest.php,tests,264,11864,7dfa9748028c7e0918ede3568b7749087975f05c78f872865ce5bdcfee76c5ba,4,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,tests/Feature/EyeImages/ExternalExamImportTest.php,tests,295,12711,d6179b19077f1a15ca132fa9ecff7b3df4e52579fa52dd253e579c0f1c45a4ee,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,tests/Feature/EyeImages/EyeImageExamActionsTest.php,tests,306,12310,6bd3026c5b93f535377d9d54039589eb0d10f73a3dba0c48bcf441a89febe4e3,3,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,tests/Feature/EyeImages/EyeImageManualReportTest.php,tests,256,12219,463deb6c033e5f1bda75690306bedf328ba6df284d944747c07bf872d1063745,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,tests/Feature/EyeImages/EyeImagesFiltersTest.php,tests,210,9025,4f02f3880bf1498395b242a0f68c4899dbf18ec5a287662f4e725e461523aae0,3,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,tests/Feature/EyeImages/PatientExamsForRecordTest.php,tests,76,2958,a86b1b4bef976a026c460f57e0b8e5b38bd588804bac51ceea542465c360c408,0,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,tests/Feature/Financial/CashClosingTest.php,tests,99,4449,97414f5fad5a0dbf33a539421da749369693a3390254b2337049cedcf936e2fa,1,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,tests/Feature/Financial/MarkClaimPaidCashEntryTest.php,tests,49,1923,e46b7afaf7a54d04d3b3223c77932303652b4a69e407fdfa77c4686e4e826a6e,1,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,tests/Feature/Financial/PaymentMethodCastTest.php,tests,44,1567,67e725fb707e0bd03bf26cfb229de2563aeb41e78b5b1c6c86afeb2f7c366dc7,1,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,tests/Feature/Financial/ProcedurePriceServiceTest.php,tests,85,3472,4d953b058dbcd8eac03d9503e30815367d664ff20d3fe84b7139b941398ca15f,0,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,tests/Feature/Manager/AiModelPricesControllerTest.php,tests,98,4011,b3b2f3565da546bae63eb6c7eab81ef039aa14f55f289cefba0a5a186aa3be02,1,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,tests/Feature/Manager/AiProvidersControllerTest.php,tests,180,7122,06b98d825d593bbc3b7f0d2816e50d58b9266a0f3c41a2d892cce3a0cbab7425,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,tests/Feature/Manager/EntityIntegratorQueueHealthControllerTest.php,tests,186,7368,b621d820cb440a6f7cee6389ee94e5be1065796227b7bd9b18aa2f0cb1760b74,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,tests/Feature/Manager/FinanceControllerTest.php,tests,352,14529,98e4f5b3b8c4adb5f6120f4eb3ab4952a884d61231c75ef43583671fe44d7af9,7,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,tests/Feature/Manager/GatewaysWebhookSecretRequiredTest.php,tests,74,2866,a4287508c552b1ab8b608971f6d160ae1ae954e200a8c23c8396de438f1ce9e1,1,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,tests/Feature/Manager/ImpersonateEndSecurityTest.php,tests,83,3414,1a3943ab9e14fa9e6911f1fe28101135130846a5f57eeb6103e017388f77a6d9,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,tests/Feature/Manager/IntegratorUpdatesControllerTest.php,tests,107,3886,5bd939af5c23ddc945caa05f973e527aa28df5e0150caf063ad4680c2770d023,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,tests/Feature/Manager/NestedResourceOwnershipTest.php,tests,148,6471,5d6b9b2fb358ec2996e7e71aec2c4ec0822144f121487f50968c853fa3a71946,3,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,tests/Feature/Manager/ReportSettingsCrossTenantTest.php,tests,111,4280,98b5c4b6cb024c0d5d1bce1a72c7d141264e1ad88d01936b9a4856a761592d1b,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,tests/Feature/MedicalRecord/CataractPrescriptionTest.php,tests,196,6526,4f68d9ed74c7b3192e585eec53ba18ca2ef19d727ceba5527f3c2833438243c9,1,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,tests/Feature/MedicalRecord/CertificateBuildersTest.php,tests,222,7901,57e28ab0e17a55ec65d84912cbfa4aa158ae13b039a614e86fd4f0b5e0804bf9,0,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,tests/Feature/MedicalRecord/EvolutionsTest.php,tests,136,5482,ced893c13d8c575ebe56b9130dc0bb13f935b443fffdc8994fe909655391fd4d,0,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,tests/Feature/MedicalRecord/ExamReportBackfillTest.php,tests,224,8718,9787d159c805b3743be02adf8bdf9071591c0b4bc7ffa58ba68281c2d56526b3,0,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,tests/Feature/MedicalRecord/ExamReportIssueTest.php,tests,193,6897,2ae3014a4f5622d4f08c2236fc874efd62002df482bb2dd08662e9488866de10,0,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,tests/Feature/MedicalRecord/ExamReportSubtypeTest.php,tests,195,7018,993673c098787a8daa14b5449896d8440b35808e5bbdbc636d07efd8e8a63bca,0,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,tests/Feature/MedicalRecord/ExamTemplateAutoPopulateTest.php,tests,152,5198,d50c8bba75f416cf862e7c92df4297b01667eced065a4fb96da98029006b6700,0,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,tests/Feature/MedicalRecord/FormCatalogsTest.php,tests,138,5761,ae9151e924ebede2def557f23532fb9414cb58350aea3b127142a3a53d6e9ef6,1,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,tests/Feature/MedicalRecord/FreeTextAndHistoryTest.php,tests,99,4289,a149741f0bd299eaebbd652f2b3738ff4b200a8d2a1208eb10f471550499e142,0,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,tests/Feature/MedicalRecord/MedicalRecordFlowActionTest.php,tests,338,15166,28b836b6b6c096bafbfca1e9bebc8c4b23313e1996d0dd734d7f2aae614fd58f,0,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,tests/Feature/MedicalRecord/MedicationFormatLineTest.php,tests,82,2663,a414328246bda518631ac56dbaf2365e0ef182e3270ece3aef7be791f86fd10d,0,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,tests/Feature/MedicalRecord/MedicationPresetsTest.php,tests,136,5509,f775c8d99708d6227c91d3b82a7a186245bd0583b507c345f3b97a78c6765b1f,1,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,tests/Feature/MedicalRecord/MedicineSearchTest.php,tests,80,2747,c8c4ce205d01a14490b142dad55a0368d453fdb00332d06ba2a3b2ebc08b80d9,0,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,tests/Feature/MedicalRecord/MultiLensTest.php,tests,105,4264,ae08e9ecfc30232c4bd70fbc9ce9cb347eab719f8915f0e4a4389de6326f08ef,0,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,tests/Feature/MedicalRecord/PreviousRecordsSummaryTest.php,tests,120,5056,5d8e43a7f1c10d4360e8874ae5b348fda19901a4763cbbe054e36b7b35776d05,0,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,tests/Feature/MedicalRecord/ProcedureSearchTest.php,tests,97,3896,40cd13e4980f70581e321f4fde8356df9406e5a95cc094d676bc52e6eb5b50e8,0,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,tests/Feature/MedicalRecord/ProcedureSolicitationFormatTest.php,tests,117,3615,4cdb2ff9d01fb7700a7beb98052dd31bed2870013c0a9139b7d88105fb7cd2f1,0,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,tests/Feature/MedicalRecord/QuickActionsDataAccessLogTest.php,tests,187,6780,2a8b37c38fc6d0cc7013f81405ed7fd16a8d68fe23551b6a1b4f50c235b972ab,1,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,tests/Feature/MedicalRecord/ScheduleFlowPropsTest.php,tests,123,4804,e01105d50c632a8ec8064dbffcb1120df38f914667dbca83719bab3f6573d008,0,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,tests/Feature/MedicalRecord/ValidationRulesEndpointTest.php,tests,59,1924,1d8865f44e16b8c68e99f830574c413c9dfeb85602788aa6cb36fb711588ab5b,0,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,tests/Feature/MedicalRecordCatalogTenantScopeTest.php,tests,160,6761,781136d7e17a322ef5e3d4a13fd9162e4de05d4c113a5d825c635cdc3fb526b2,0,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,tests/Feature/Models/ExamTypeTest.php,tests,75,2048,031a6ec378946f54d7c723e161c87d45416eb8fe9cf2a4bdb9e3c623ecfca406,4,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,tests/Feature/PanelCrossTenantIdorRound2Test.php,tests,149,5869,7731a98fd2230c3f64c0f2cb7bd3e94fad1c031c4ed63c32754c28c81b70dc47,1,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,tests/Feature/PanelCrossTenantIdorTest.php,tests,204,8631,99f5ed6d0aaa54b211a9bf900d8c60fd9237597fdc5cb3007171040358e68c2e,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,tests/Feature/PanelDashboardStockAlertsTest.php,tests,109,5548,afbe38de1ccf9505dc81c47ef72dcb9214a73a4e5a1d5842af056d4e3100b798,0,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,tests/Feature/PartnerCommissionIdempotencyTest.php,tests,74,3116,cdf7e9d544a03d6fd6ad755aada56541d73ab7bbbc1a6eb68103c3c35501b442,0,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,tests/Feature/PatientCovenantTenantScopeTest.php,tests,207,7845,1ba828b2d8b9421872d6e4061f3a00a6a7b314569c5867fed842b25cc02c2cf9,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,tests/Feature/PatientDocumentSharesTest.php,tests,249,8979,cca4c766d339dc34432358bae76bedd4a77c427bd1c1abca32c7ae921a958123,4,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,tests/Feature/PatientPortal/PatientDocumentAccessServiceTest.php,tests,247,8849,966f7de305d3b61872870d834a03814dd6732c6cf176f0cdf7bc285c0b06eefa,1,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,tests/Feature/PatientPortal/PatientLgpdExportTest.php,tests,120,5027,d663923ce999a968b72c938969251a71362f29f45a41e9f5a325b7e8867da45e,1,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,tests/Feature/PatientPortal/PatientPortalAuthenticationTest.php,tests,150,6353,893d29cfc5a90b29a76f69593b93bfb9bcbe746761d8b12d4126a494aab091b2,0,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,tests/Feature/PatientPortal/PatientPortalDashboardTest.php,tests,74,3531,572cbcd3e17f89193ecf29b2aedaa17dba9e53aecf110cd538ffb501c0e3c250,0,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,tests/Feature/PatientPortal/PatientPortalInvitationAcceptTest.php,tests,89,3331,18431cb595244a5f915cac9379007f8bfdf80b5118fa45538eca97c1000d40dd,0,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,tests/Feature/PatientPortal/PatientPortalInvitationTest.php,tests,123,4718,0b14e73d790df210c9371a3fc5a6fb02109562d2111fa920d5b3f9d576e41027,0,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,tests/Feature/PatientPortal/PatientPortalMiddlewareTest.php,tests,80,3169,80d77d9e6820a4a07338f982db8f91d66f4143991332ba9d653d5bf5428cd8ca,0,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,tests/Feature/PatientsEditDataTenantScopeTest.php,tests,45,1776,31b6fa30e7d05eee183dfd99c59ad4d52a3447a676ad86cd3b40d80a626781d5,0,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,tests/Feature/PreferencesTest.php,tests,76,3097,a19e336cffcfed16458a4032ec526201bdacf33c89e2241da3976b3f55f9b0c9,1,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,tests/Feature/ProfileTest.php,tests,88,2241,2a7dae858d17368922b92b63b39408ce5014f5c35fe77eb141b35817e41cb8dc,0,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,tests/Feature/RecordVersionTest.php,tests,156,5234,8fb910462c09facac986a0701469dc2b591f42fdd1aa2784ec7f8983aa9505f3,8,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,tests/Feature/ReportsControllerTest.php,tests,72,3434,b1dd516dbae2a0f8fae1adff47beb5afdc9402cf0feed26cf0825f78c9002aa8,0,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,tests/Feature/ScheduleDoctorTenantScopeTest.php,tests,119,4986,4b6d3dc779f6b600585c4a0bd767614d66cb8eed8dcd453c24bddac6b3e91a44,0,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,tests/Feature/Schedules/AttendanceCashRuleTest.php,tests,69,2668,b67e83cccf7eb641c874c2ce50d5084c0881f34643692b54cf11536013d63577,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,tests/Feature/Schedules/DoctorAttendanceFlowTest.php,tests,157,6578,ccb2892060797fda541b561d690ac232c948b024e5e27aac6beb293ed3313734,0,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,tests/Feature/Schedules/ScheduleCashDecouplingTest.php,tests,100,3937,b8479e2f89f982df3952f4a8f6e31d7bd207e761141aa8ab94da8ef4c655077b,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,tests/Feature/Schedules/ScheduleCashEntryTest.php,tests,133,5571,ee98ee4d34e150ad7ced3f9d347867054df2d001c8449179473c07f0b97246f3,1,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,tests/Feature/Schedules/SchedulesReportsButtonTest.php,tests,46,1860,b1a08c247506e4e92775caa6a6e414224847f80442028cc2a097cc5a7265359b,0,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,tests/Feature/Schedules/VisitTypesCatalogTest.php,tests,61,1988,4cbe11b31402e32169d8f73addf17f730217253e18838177b8548e55a1e72604,0,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,tests/Feature/Security/SessionCookieSecurityTest.php,tests,123,5877,fafdfe7061ff989e6b19bbb257b879f69d42ca308790e374a1b8331d886f9fa1,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,tests/Feature/Security/TwoFactorFlowTest.php,tests,157,5905,4c85966ec33bdc158f0614d07067f498aeaa3bbbbb4c3f75451f7e258a258b3e,1,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,tests/Feature/Security/TwoFactorPagesTest.php,tests,351,15359,0aebf93a26744db2ef41437ed42732574cfc953a58ae443fbb9b66ef40d95b15,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,tests/Feature/Setting/BaseSettingGlobalCatalogTenantScopeTest.php,tests,106,5137,f59cbf70ee58b7c19d5fff044f2e0823440be551b04b7731a7b1162ad96329d3,1,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
